ID,sl_forb_current,sl_grass_current,sl_forb_mid_585,sl_grass_mid_585,cluster,pet,ppt,soil,srad,tmax,vpd
2219,0,2,1,3,1,70.27945205479449,37.746575342465775,24.520547945205465,182.79452054794515,12.188082191780822,0.6301369863013698
2220,0,2,1,3,1,70.27945205479449,37.746575342465775,24.520547945205465,182.79452054794515,12.188082191780822,0.6301369863013698
2221,0,2,1,3,1,70.27945205479449,37.746575342465775,24.520547945205465,182.79452054794515,12.188082191780822,0.6301369863013698
2222,2,5,3,11,4,99.07534246575341,26.536986301369858,15.393150684931507,193.36986301369868,17.830821917808215,1.1050684931506851
2223,2,5,3,11,4,99.07534246575341,26.536986301369858,15.393150684931507,193.36986301369868,17.830821917808215,1.1050684931506851
2224,2,5,3,11,4,99.07534246575341,26.536986301369858,15.393150684931507,193.36986301369868,17.830821917808215,1.1050684931506851
2225,2,5,3,11,4,99.07534246575341,26.536986301369858,15.393150684931507,193.36986301369868,17.830821917808215,1.1050684931506851
2226,0,3,1,3,1,68.22054794520547,41.00410958904109,19.16301369863013,184.17123287671234,11.712602739726034,0.5739726027397258
2227,1,1,0,0,1,50.94246575342466,59.52191780821917,18.390410958904123,179.73013698630135,7.436301369863015,0.4593150684931507
2228,1,1,0,0,1,50.94246575342466,59.52191780821917,18.390410958904123,179.73013698630135,7.436301369863015,0.4593150684931507
2229,1,2,2,2,1,109.22054794520545,27.545205479452047,0.5068493150684934,202.43835616438352,18.387808219178076,0.9501369863013699
2230,1,2,2,2,1,109.22054794520545,27.545205479452047,0.5068493150684934,202.43835616438352,18.387808219178076,0.9501369863013699
2231,1,2,2,2,1,109.22054794520545,27.545205479452047,0.5068493150684934,202.43835616438352,18.387808219178076,0.9501369863013699
